week_start,iso_year,iso_week,week_index,state,district,rainfall_mm,turbidity_NTU,sanitation_index,temp_C,DO_mg_L,pH,conductivity_uS_cm,BOD_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,total_coliform_MPN_100mL,cases_week,outbreak_label
03-01-2022,2022,1,2022-W01,Tripura,Sepahijala,11.1,0.56,0.59,27.5,5.21,7.29,166.7,1.64,0.6,32,307,0,Low
03-01-2022,2022,1,2022-W01,Sikkim,East Sikkim,13.6,0.98,0.57,4.4,8.09,7.23,106.7,1.71,0.31,23,62,0,Low
03-01-2022,2022,1,2022-W01,Sikkim,North Sikkim,3.3,2.29,0.82,11.4,8.1,6.7,116.4,1.77,0.39,33,73,0,Low
03-01-2022,2022,1,2022-W01,Sikkim,West Sikkim,1.2,2.01,0.42,6,8.37,6.92,117.5,1.76,0.15,37,95,0,Low
03-01-2022,2022,1,2022-W01,Sikkim,South Sikkim,8.6,0.77,0.61,5.5,8.09,7.28,62.9,1.74,0.22,31,138,0,Low
03-01-2022,2022,1,2022-W01,Arunachal Pradesh,Papum Pare,3.9,1.7,0.65,19.9,7.95,7.9,71.7,2.55,3.97,795,2397,9,Medium
03-01-2022,2022,1,2022-W01,Arunachal Pradesh,East Kameng,2.9,2.2,0.6,29.1,4.93,6.21,103.6,1.42,2.77,727,1511,22,High
03-01-2022,2022,1,2022-W01,Arunachal Pradesh,West Siang,4.5,4.57,0.56,19.8,6.24,6.26,172.6,3.45,0.46,1021,1913,21,High
03-01-2022,2022,1,2022-W01,Arunachal Pradesh,Tawang,5.2,1.3,0.68,18.2,4.93,7.36,44.3,3.57,0.26,1098,2421,14,High
10-01-2022,2022,2,2022-W02,Assam,Kamrup Metro,4.1,5.47,0.51,30.3,2.39,6.91,332.9,8.67,3.69,1346,2327,37,High
10-01-2022,2022,2,2022-W02,Assam,Dibrugarh,1.2,3.61,0.57,22.3,8.21,7.2,244,10.97,1.19,1641,3162,19,High
10-01-2022,2022,2,2022-W02,Assam,Jorhat,4.1,5.44,0.56,23.8,8.65,7.01,129.1,20.42,4.56,1598,1480,24,High
10-01-2022,2022,2,2022-W02,Assam,Nagaon,0.4,5.33,0.57,24.4,0.67,8.2,310.4,17.47,4.99,2710,3065,19,High
10-01-2022,2022,2,2022-W02,Meghalaya,East Khasi Hills,4.7,1.76,0.37,20.6,8.4,6.61,114.1,3.08,2.51,331,1479,16,Medium
10-01-2022,2022,2,2022-W02,Meghalaya,West Khasi Hills,6.4,2.95,0.69,15.6,2.78,8.48,46.8,1.99,4.41,423,1706,0,Low
10-01-2022,2022,2,2022-W02,Meghalaya,Ri-Bhoi,8.9,0.67,0.94,14.7,5.04,8.13,73.1,2.27,3.34,455,1326,0,Low
10-01-2022,2022,2,2022-W02,Meghalaya,South West Garo Hills,1.1,2.22,0.56,15.4,3.69,6.8,55,2.86,4.57,248,1825,0,Low
10-01-2022,2022,2,2022-W02,Manipur,Imphal West,4,1.42,0.58,27,7.13,7.28,181.9,3.97,0.2,22,81,8,Medium
10-01-2022,2022,2,2022-W02,Manipur,Imphal East,1.4,1.75,0.69,20.3,7.19,7.76,363.8,3.12,0.71,24,63,5,Medium
10-01-2022,2022,2,2022-W02,Manipur,Churachandpur,1.9,2.27,0.54,22.7,7.16,7.42,240.3,3.45,0.38,27,82,2,Medium
10-01-2022,2022,2,2022-W02,Manipur,Thoubal,5.9,2.2,0.59,26.4,6.6,7.22,227.4,3.45,1.17,29,102,4,Medium
10-01-2022,2022,2,2022-W02,Mizoram,Aizawl,2,3.5,0.78,26.6,3.31,5.71,239.1,1.32,0.32,827,1358,41,High
10-01-2022,2022,2,2022-W02,Mizoram,Lunglei,7.5,2.64,0.59,29.9,2.9,8.06,65.9,1.36,0.34,1151,502,34,High
10-01-2022,2022,2,2022-W02,Mizoram,Kolasib,15.7,2.72,0.29,27.5,3.75,5.95,204.9,1.08,0.61,916,1202,20,High
10-01-2022,2022,2,2022-W02,Mizoram,Serchhip,2.9,0.5,0.61,21,4.06,6.77,195,1.19,0.61,856,1084,15,High
10-01-2022,2022,2,2022-W02,Nagaland,Kohima,2.5,0.5,0.67,24.3,5.51,7.38,195.2,1.59,6.67,580,1168,6,Medium
10-01-2022,2022,2,2022-W02,Nagaland,Dimapur,2.5,3.56,0.2,31.6,5.44,6.92,228.3,2.57,6.3,532,1104,10,Medium
10-01-2022,2022,2,2022-W02,Nagaland,Mokokchung,2.1,2.43,0.74,35,5.53,6.55,156.8,2.48,5.11,437,834,0,Low
10-01-2022,2022,2,2022-W02,Nagaland,Wokha,2.9,1.41,0.66,30.9,5.69,6.58,218.7,1.05,1.35,495,1593,0,Low
10-01-2022,2022,2,2022-W02,Tripura,West Tripura,10.3,3.55,0.41,31.3,4.32,7.67,176,1.68,0.72,34,190,0,Low
10-01-2022,2022,2,2022-W02,Tripura,North Tripura,4.9,1.71,0.59,25.8,5.4,7.45,181,2.28,0.61,34,226,0,Low
10-01-2022,2022,2,2022-W02,Tripura,South Tripura,1.8,0.5,0.49,23.9,4.23,6.8,163.8,2.19,0.58,32,173,0,Low
10-01-2022,2022,2,2022-W02,Tripura,Sepahijala,4,0.5,0.2,28.7,5.03,6.87,166.1,2.1,0.74,33,310,0,Low
10-01-2022,2022,2,2022-W02,Sikkim,East Sikkim,7.1,1.58,0.61,2.2,8.23,7.19,56.2,1.79,0.3,28,72,0,Low
10-01-2022,2022,2,2022-W02,Sikkim,North Sikkim,5.8,1.45,0.83,10.3,8.34,6.75,98.7,1.87,0.06,23,187,0,Low
10-01-2022,2022,2,2022-W02,Sikkim,West Sikkim,2.7,0.5,0.57,2.2,8.31,6.99,44.3,1.78,0.4,17,70,0,Low
10-01-2022,2022,2,2022-W02,Sikkim,South Sikkim,1.3,1.85,0.24,6.9,8.3,6.74,58.5,1.88,0.05,30,111,0,Low
10-01-2022,2022,2,2022-W02,Arunachal Pradesh,Papum Pare,6.5,1.2,0.48,24.1,7.95,6.91,255,3.5,0.8,1252,3045,39,High
10-01-2022,2022,2,2022-W02,Arunachal Pradesh,East Kameng,9.4,3.21,0.71,20.6,5.27,8.18,140.4,3.44,3.53,338,2362,6,Medium
10-01-2022,2022,2,2022-W02,Arunachal Pradesh,West Siang,5.9,3.34,0.36,28.9,5.75,7.41,179.1,3.46,0.89,1507,2783,17,High
10-01-2022,2022,2,2022-W02,Arunachal Pradesh,Tawang,1.6,4.19,0.61,22.5,7.72,6.24,264.2,1.17,2.2,356,3038,3,Medium
17-01-2022,2022,3,2022-W03,Assam,Kamrup Metro,7.2,4.37,0.36,20.4,1.08,7.52,417.8,15.04,3.77,1507,2328,39,High
17-01-2022,2022,3,2022-W03,Assam,Dibrugarh,6.7,3.43,0.36,30.2,2.58,8.24,445,3.2,1.62,2117,2097,15,High
17-01-2022,2022,3,2022-W03,Assam,Jorhat,9.8,7.31,0.43,33.6,4.21,6.59,295.1,25.01,4.96,1715,1392,20,High
17-01-2022,2022,3,2022-W03,Assam,Nagaon,4.8,7.64,0.45,37.8,8.05,7.12,423.8,24.67,0.96,1373,2607,22,High
17-01-2022,2022,3,2022-W03,Meghalaya,East Khasi Hills,15.6,2.43,0.72,16.7,8.05,8.16,32.1,1.27,0.91,473,1806,0,Low
17-01-2022,2022,3,2022-W03,Meghalaya,West Khasi Hills,4.7,2.8,0.44,12.9,3.63,7.08,174.3,1.25,4.42,361,1014,1,Low
17-01-2022,2022,3,2022-W03,Meghalaya,Ri-Bhoi,8.7,3.39,0.54,19.9,7.26,7,173.2,1.97,2.48,367,1183,0,Low
17-01-2022,2022,3,2022-W03,Meghalaya,South West Garo Hills,6.7,2.75,0.7,13.3,4.2,7.21,125.8,1.12,2.5,319,1526,0,Low
17-01-2022,2022,3,2022-W03,Manipur,Imphal West,10.4,1.58,0.64,28.6,7.72,7,458.1,3.51,0.68,21,106,12,Medium
17-01-2022,2022,3,2022-W03,Manipur,Imphal East,13.6,0.5,0.73,22.6,6.12,7.16,332.9,3.59,0.33,11,66,6,Medium
17-01-2022,2022,3,2022-W03,Manipur,Churachandpur,8.6,2.26,0.51,19,6.36,7.34,177.4,3.38,0.25,20,108,6,Medium
17-01-2022,2022,3,2022-W03,Manipur,Thoubal,3.4,2.47,0.44,18.9,6.53,7.48,117.3,3.72,0.87,17,71,4,Medium
17-01-2022,2022,3,2022-W03,Mizoram,Aizawl,1.3,2.26,0.58,30.4,4.11,7.21,106,1.25,0.55,1134,1103,38,High
17-01-2022,2022,3,2022-W03,Mizoram,Lunglei,30.6,2.79,0.58,29.6,3.6,6.89,112.1,1.19,0.3,1862,387,26,High
17-01-2022,2022,3,2022-W03,Mizoram,Kolasib,5.4,1.62,0.62,26.6,2.88,6.13,183,1.2,0.78,1987,1551,25,High
17-01-2022,2022,3,2022-W03,Mizoram,Serchhip,10,2.15,0.52,23.3,3.89,6.73,43.9,1.21,0.57,1453,1255,16,High
17-01-2022,2022,3,2022-W03,Nagaland,Kohima,1.9,1.22,0.59,29.1,5.57,6.55,125,1.47,3.33,454,1133,0,Low
17-01-2022,2022,3,2022-W03,Nagaland,Dimapur,6.2,3.38,0.47,24.5,5.5,7.36,196.3,2.55,1.05,521,1181,10,Medium
17-01-2022,2022,3,2022-W03,Nagaland,Mokokchung,2.2,2.39,0.32,33.7,5.66,7.61,222.5,1.42,1.87,541,1691,1,Medium
17-01-2022,2022,3,2022-W03,Nagaland,Wokha,8.1,1.91,0.63,34.8,5.46,6.85,108,2.38,6.46,688,647,6,Medium
17-01-2022,2022,3,2022-W03,Tripura,West Tripura,9.3,2.71,0.5,30.7,4.65,7.67,216.5,1.51,0.56,34,248,0,Low
17-01-2022,2022,3,2022-W03,Tripura,North Tripura,1,2,0.58,27.1,4.12,7.38,189.5,1.69,0.86,33,316,0,Low
17-01-2022,2022,3,2022-W03,Tripura,South Tripura,6.7,0.5,0.74,24.3,4.87,6.56,181.4,2.39,0.69,36,157,0,Low
17-01-2022,2022,3,2022-W03,Tripura,Sepahijala,3.2,1.61,0.73,20.5,5.38,6.43,131.6,2.22,0.55,32,226,0,Low
17-01-2022,2022,3,2022-W03,Sikkim,East Sikkim,3.4,1.72,0.74,7.5,8.6,7.02,60.5,1.71,0.46,21,123,1,Low
17-01-2022,2022,3,2022-W03,Sikkim,North Sikkim,4.8,1.45,0.79,4.6,8.08,7.04,116.2,1.81,0.39,21,98,0,Low
17-01-2022,2022,3,2022-W03,Sikkim,West Sikkim,3.9,2.15,0.67,11.3,7.97,7.14,125.1,1.81,0,35,136,1,Low
17-01-2022,2022,3,2022-W03,Sikkim,South Sikkim,3.5,2.1,0.54,2.4,8.48,7.21,119.3,1.72,0.27,29,90,0,Low
17-01-2022,2022,3,2022-W03,Arunachal Pradesh,Papum Pare,2.8,3.48,0.62,27.5,6,7.41,268.7,1.72,3.68,1003,2153,14,Medium
17-01-2022,2022,3,2022-W03,Arunachal Pradesh,East Kameng,8.4,0.5,0.67,33.8,5.61,7.97,155.6,1.57,2,1593,1753,3,Medium
17-01-2022,2022,3,2022-W03,Arunachal Pradesh,West Siang,3.9,2.17,0.44,31.9,4.76,7.41,266.5,1.28,1.77,532,2139,25,High
17-01-2022,2022,3,2022-W03,Arunachal Pradesh,Tawang,6.1,2.51,0.42,30.3,6.03,7.6,40.8,2.24,2.43,1111,1548,5,Medium
24-01-2022,2022,4,2022-W04,Assam,Kamrup Metro,2.4,6.53,0.39,37.9,5.38,7.06,399.4,23.82,3.96,1177,1624,44,High
24-01-2022,2022,4,2022-W04,Assam,Dibrugarh,6.3,7.22,0.79,23.5,6.36,7.45,94.8,22.46,5.79,1969,2909,28,High
24-01-2022,2022,4,2022-W04,Assam,Jorhat,4.5,3.98,0.53,20.8,2.99,7.09,175,13.12,0.61,1488,2344,14,High
24-01-2022,2022,4,2022-W04,Assam,Nagaon,6.7,5.3,0.41,29.7,8.7,7.79,261.3,7.47,2.98,1322,2473,19,High
24-01-2022,2022,4,2022-W04,Meghalaya,East Khasi Hills,5.6,1.6,0.87,19.9,7.56,8.27,95.7,1.32,4.77,333,1301,0,Low
24-01-2022,2022,4,2022-W04,Meghalaya,West Khasi Hills,0.9,0.5,0.7,18.2,2.86,7.89,174.5,1.77,2.6,417,683,0,Low
24-01-2022,2022,4,2022-W04,Meghalaya,Ri-Bhoi,6.5,1.24,0.62,12.3,6.43,7.74,217.5,1.22,0.9,236,1476,0,Low
24-01-2022,2022,4,2022-W04,Meghalaya,South West Garo Hills,0.6,3.99,0.82,16.5,5.2,7.61,140.1,3.15,2.87,508,1568,22,High
24-01-2022,2022,4,2022-W04,Manipur,Imphal West,9.8,1.74,0.67,28.9,7.6,7.38,272.7,3.43,0.97,27,45,13,Medium
24-01-2022,2022,4,2022-W04,Manipur,Imphal East,11.3,2.17,0.88,27.9,7.1,7.49,355.3,3.77,0.18,28,79,10,Medium
24-01-2022,2022,4,2022-W04,Manipur,Churachandpur,6.1,0.5,0.39,27.5,6.9,7.34,161.4,3.54,1.2,22,57,2,Medium
24-01-2022,2022,4,2022-W04,Manipur,Thoubal,7,2.03,0.79,26.7,6.37,7.06,492.9,2.97,1.15,20,76,0,Low
24-01-2022,2022,4,2022-W04,Mizoram,Aizawl,5.1,1.32,0.61,24.2,3.13,6.81,44.4,1.36,0.7,676,1261,47,High
24-01-2022,2022,4,2022-W04,Mizoram,Lunglei,3.3,1.69,0.89,28.8,3.33,7.45,109.8,1.34,0.63,1012,724,26,High
24-01-2022,2022,4,2022-W04,Mizoram,Kolasib,4.6,3.24,0.73,21.8,3.36,7.25,228.4,1.12,0.56,1068,1544,29,High
24-01-2022,2022,4,2022-W04,Mizoram,Serchhip,9.7,2.66,0.74,29.9,2.83,6.44,277.8,1.7,0.7,1285,1230,22,High
24-01-2022,2022,4,2022-W04,Nagaland,Kohima,12.4,1.35,0.75,31.7,5.54,7.77,210.5,1.68,5.13,428,879,0,Low
24-01-2022,2022,4,2022-W04,Nagaland,Dimapur,5.2,1.84,0.49,32.2,5.51,6.8,222.8,1.88,2.54,566,1786,5,Medium
24-01-2022,2022,4,2022-W04,Nagaland,Mokokchung,11.8,1.72,0.63,34.6,5.66,7.34,203.5,2.4,5.89,535,430,11,Medium
24-01-2022,2022,4,2022-W04,Nagaland,Wokha,7.8,2.13,0.48,28.9,5.44,6.74,142.3,1.98,6.04,549,957,8,Medium
24-01-2022,2022,4,2022-W04,Tripura,West Tripura,4.9,1.07,0.7,26,4.41,7.56,227.5,2.29,0.71,30,348,0,Low
24-01-2022,2022,4,2022-W04,Tripura,North Tripura,23.5,1.02,0.76,28.5,5.04,7.54,148.8,1.45,0.87,34,297,0,Low
24-01-2022,2022,4,2022-W04,Tripura,South Tripura,0.3,2.22,0.62,24.1,5.11,7.3,193.8,1.54,0.74,30,138,0,Low
24-01-2022,2022,4,2022-W04,Tripura,Sepahijala,0.6,2.14,0.68,28.9,5.18,6.95,164.8,1.5,0.61,33,132,0,Low
24-01-2022,2022,4,2022-W04,Sikkim,East Sikkim,3,0.77,0.55,9.8,8.07,6.91,51.6,1.71,0.36,27,89,0,Low
24-01-2022,2022,4,2022-W04,Sikkim,North Sikkim,2.7,1.18,0.51,9.5,8.41,7.02,31,1.85,0.49,31,43,0,Low
24-01-2022,2022,4,2022-W04,Sikkim,West Sikkim,0.3,1.56,0.47,12.6,7.96,7.18,124.1,1.73,0.45,34,73,0,Low
24-01-2022,2022,4,2022-W04,Sikkim,South Sikkim,1.5,0.98,0.67,3.8,7.91,7.21,41,1.72,0.45,20,86,1,Low
24-01-2022,2022,4,2022-W04,Arunachal Pradesh,Papum Pare,0.7,3.2,0.63,33.5,5.7,6.92,222.5,3.48,2.94,917,2281,29,High
24-01-2022,2022,4,2022-W04,Arunachal Pradesh,East Kameng,5.9,2.8,0.5,32.5,4.58,8.14,253.3,3.89,0.49,1321,2423,18,High
24-01-2022,2022,4,2022-W04,Arunachal Pradesh,West Siang,1.5,2.18,0.44,32.4,6.07,7.35,125.4,3.2,3.04,932,1652,16,High
24-01-2022,2022,4,2022-W04,Arunachal Pradesh,Tawang,0.5,3.68,0.23,25,6.51,7.43,213.7,1.98,2.25,1196,3004,3,Medium
31-01-2022,2022,5,2022-W05,Assam,Kamrup Metro,3.7,6.79,0.49,20.9,0.99,7.22,278.9,21.95,5.66,1889,2269,35,High
31-01-2022,2022,5,2022-W05,Assam,Dibrugarh,5.8,2.53,0.82,21.7,7.51,6.84,389.9,3.43,1.76,1332,2175,23,High
31-01-2022,2022,5,2022-W05,Assam,Jorhat,2.3,7.1,0.64,26.3,6.16,8.17,297,16.91,4.29,1442,2642,20,High
31-01-2022,2022,5,2022-W05,Assam,Nagaon,3.8,5.53,0.62,21.3,2.13,7.54,353.6,13.69,5.49,2012,3051,16,High
31-01-2022,2022,5,2022-W05,Meghalaya,East Khasi Hills,0.1,1.49,0.78,19.4,8.04,7.86,111.6,2.62,3.68,397,1093,1,Low
31-01-2022,2022,5,2022-W05,Meghalaya,West Khasi Hills,4.7,2,0.49,17.4,7.01,7.17,218.1,2.18,2.39,393,1142,0,Low
31-01-2022,2022,5,2022-W05,Meghalaya,Ri-Bhoi,1.9,1.54,0.65,15.5,7.44,7.98,44.1,2.94,3.32,369,1021,0,Low
31-01-2022,2022,5,2022-W05,Meghalaya,South West Garo Hills,7.1,1.27,0.43,14.8,4,7.61,54.4,3.4,1.85,197,588,9,Medium
31-01-2022,2022,5,2022-W05,Manipur,Imphal West,2.1,2.67,0.78,24.3,6.26,7.59,291.8,3.5,0.41,21,67,13,Medium
31-01-2022,2022,5,2022-W05,Manipur,Imphal East,0.3,2.5,0.5,26.6,7,7.34,481.8,3.62,0.97,16,127,3,Medium
31-01-2022,2022,5,2022-W05,Manipur,Churachandpur,1.8,3.26,0.86,19.6,6.17,7.62,256.6,4.03,0.09,26,65,3,Medium
31-01-2022,2022,5,2022-W05,Manipur,Thoubal,3.2,1.8,0.55,21.2,7.3,7.33,169.2,3.75,1.18,16,76,4,Medium
31-01-2022,2022,5,2022-W05,Mizoram,Aizawl,0.6,1.7,0.65,29.3,4.26,6.13,235.7,1.02,0.7,418,1700,10,Medium
31-01-2022,2022,5,2022-W05,Mizoram,Lunglei,19.7,2.25,0.41,30,3.21,7.73,289.4,1.49,0.35,887,1660,23,High
31-01-2022,2022,5,2022-W05,Mizoram,Kolasib,4.1,0.58,0.88,28.6,2.75,6.15,285.2,1.29,0.67,1349,895,20,High
31-01-2022,2022,5,2022-W05,Mizoram,Serchhip,5.8,2.69,0.81,21.6,2.86,5.95,123.4,1.19,0.79,1327,731,13,High
31-01-2022,2022,5,2022-W05,Nagaland,Kohima,1.2,1.95,0.58,35,5.4,6.81,103.6,2.19,2.84,498,1197,0,Low
31-01-2022,2022,5,2022-W05,Nagaland,Dimapur,16.5,2.48,0.81,35.4,5.57,7.84,164.3,1.89,5.07,503,805,14,Medium
31-01-2022,2022,5,2022-W05,Nagaland,Mokokchung,5.9,0.5,0.65,25.6,5.47,6.84,179.6,1.82,6.01,656,954,10,Medium
31-01-2022,2022,5,2022-W05,Nagaland,Wokha,16.9,2.03,0.66,23.7,5.54,7.29,109.1,1.9,3.71,513,689,4,Medium
31-01-2022,2022,5,2022-W05,Tripura,West Tripura,3.4,0.5,0.78,24.5,5.19,6.52,155.7,1.29,0.67,34,168,0,Low
31-01-2022,2022,5,2022-W05,Tripura,North Tripura,0.9,1.75,0.93,25.6,5.37,7.1,149.2,1.77,0.77,35,190,0,Low
31-01-2022,2022,5,2022-W05,Tripura,South Tripura,0.2,1.53,0.3,23.7,4.93,7.57,202,1.41,0.84,37,264,0,Low
31-01-2022,2022,5,2022-W05,Tripura,Sepahijala,16.8,0.5,0.47,28.3,4.47,6.78,200.2,1.31,0.89,32,307,1,Low
31-01-2022,2022,5,2022-W05,Sikkim,East Sikkim,0.4,2.19,0.66,13.1,7.94,6.78,33.9,1.78,0.47,19,99,0,Low
31-01-2022,2022,5,2022-W05,Sikkim,North Sikkim,0.4,2.17,0.32,12.8,8.38,6.83,93.6,1.81,0.17,21,68,0,Low
31-01-2022,2022,5,2022-W05,Sikkim,West Sikkim,3.8,0.5,0.67,3.7,8.29,7.03,84.2,1.9,0.09,32,157,0,Low
31-01-2022,2022,5,2022-W05,Sikkim,South Sikkim,2.2,1.59,0.42,3.8,8.03,6.96,114.2,1.9,0.3,29,70,0,Low
31-01-2022,2022,5,2022-W05,Arunachal Pradesh,Papum Pare,1.5,3.39,0.56,26.4,4.49,8.12,226,2.71,0.72,1648,3006,34,High
31-01-2022,2022,5,2022-W05,Arunachal Pradesh,East Kameng,2.4,3.37,0.54,29.7,5.03,7.41,40.9,2.63,3.19,1202,3100,8,Medium
31-01-2022,2022,5,2022-W05,Arunachal Pradesh,West Siang,0.4,2.02,0.53,27.2,6.19,7.17,73.9,2.15,3.16,1601,2023,3,Medium
31-01-2022,2022,5,2022-W05,Arunachal Pradesh,Tawang,8.4,2.86,0.51,29.1,4.13,7.39,140.2,3.28,0.48,562,2880,24,High
07-02-2022,2022,6,2022-W06,Assam,Kamrup Metro,3.3,5.23,0.55,29.3,5.81,7.41,239.6,9.36,4.02,2032,3147,36,High
07-02-2022,2022,6,2022-W06,Assam,Dibrugarh,3.5,3.19,0.67,24.4,8.7,8.11,249.9,6,4.66,1493,1217,27,High
07-02-2022,2022,6,2022-W06,Assam,Jorhat,1.9,5.54,0.69,36.2,0.62,6.68,385.2,24.98,3.48,1682,2070,23,High
07-02-2022,2022,6,2022-W06,Assam,Nagaon,1.2,6.67,0.52,24.2,1.8,6.99,374.5,14.91,1.97,1640,2592,22,High
07-02-2022,2022,6,2022-W06,Meghalaya,East Khasi Hills,5.8,2.36,0.7,12.5,5.18,7.34,93.5,3,1.13,198,1085,0,Low
07-02-2022,2022,6,2022-W06,Meghalaya,West Khasi Hills,5.6,2.93,0.64,13.4,5.06,7.12,56.4,2.82,1.12,319,1484,0,Low
07-02-2022,2022,6,2022-W06,Meghalaya,Ri-Bhoi,2.9,1.07,0.54,17.4,7.22,8.11,56.6,2.44,0.75,372,800,0,Low
07-02-2022,2022,6,2022-W06,Meghalaya,South West Garo Hills,1.1,4.09,0.81,12.4,7.03,6.82,129,1.83,3.34,396,1499,1,Low
07-02-2022,2022,6,2022-W06,Manipur,Imphal West,0.7,5,0.45,23.2,6.93,7.6,298.6,3.77,0.79,20,70,14,Medium
07-02-2022,2022,6,2022-W06,Manipur,Imphal East,4.1,2.33,0.52,24.2,6.03,7.09,362.9,3.36,1.31,19,92,7,Medium
07-02-2022,2022,6,2022-W06,Manipur,Churachandpur,6.7,0.5,0.8,27.2,6.78,7.17,199,3.08,1.1,25,83,6,Medium
07-02-2022,2022,6,2022-W06,Manipur,Thoubal,3.2,1.12,0.74,26.8,6.21,7.47,411.3,3.84,1.22,20,73,3,Medium
07-02-2022,2022,6,2022-W06,Mizoram,Aizawl,5.5,1.2,0.55,30.7,2.85,6.64,170.7,1.56,0.68,1112,1447,35,High
07-02-2022,2022,6,2022-W06,Mizoram,Lunglei,1.2,0.5,0.33,21.5,2.79,5.89,207.3,1.61,0.78,1186,893,20,High
07-02-2022,2022,6,2022-W06,Mizoram,Kolasib,12.3,3.83,0.52,28.2,4.74,6.79,209.3,1.15,0.63,939,1873,27,High
07-02-2022,2022,6,2022-W06,Mizoram,Serchhip,3.5,4.24,0.41,23.5,4.22,6.95,242.1,1.33,0.77,1586,799,18,High
07-02-2022,2022,6,2022-W06,Nagaland,Kohima,8.2,1.45,0.38,23.8,5.66,7.67,147.9,2.52,3.13,738,1498,17,Medium
07-02-2022,2022,6,2022-W06,Nagaland,Dimapur,2.8,2.1,0.8,33.9,5.68,7.24,226.6,1.07,1.45,504,1289,11,Medium
07-02-2022,2022,6,2022-W06,Nagaland,Mokokchung,9.1,0.98,0.56,30.7,5.64,7.78,126.6,2.28,1.21,224,823,0,Low
07-02-2022,2022,6,2022-W06,Nagaland,Wokha,3.4,1.52,0.67,22.3,5.53,6.76,136.3,1.33,6.56,373,788,0,Low
07-02-2022,2022,6,2022-W06,Tripura,West Tripura,2.2,2.14,0.7,31.9,5.14,6.74,161.1,2.04,0.6,33,194,0,Low
07-02-2022,2022,6,2022-W06,Tripura,North Tripura,2.6,3.28,0.6,28.6,4.78,7.72,159.6,2.33,0.67,32,322,0,Low
07-02-2022,2022,6,2022-W06,Tripura,South Tripura,0.6,0.56,0.69,30.1,4.91,7.78,124.1,1.41,0.67,34,265,0,Low
07-02-2022,2022,6,2022-W06,Tripura,Sepahijala,7.3,1.57,0.57,25.7,4.1,6.61,187.8,2.21,0.71,34,204,0,Low
07-02-2022,2022,6,2022-W06,Sikkim,East Sikkim,0.2,3.86,0.48,11,8.14,6.99,72.5,1.7,0.1,29,207,0,Low
07-02-2022,2022,6,2022-W06,Sikkim,North Sikkim,2.3,2.55,0.67,12.5,8.2,6.93,44,1.79,0.41,15,62,0,Low
07-02-2022,2022,6,2022-W06,Sikkim,West Sikkim,0.7,0.5,0.56,10.4,8.23,7.11,66.1,1.77,0.33,27,99,0,Low
07-02-2022,2022,6,2022-W06,Sikkim,South Sikkim,3.6,3.87,0.7,10.3,8.16,7.26,60.7,1.75,0.27,15,136,0,Low
07-02-2022,2022,6,2022-W06,Arunachal Pradesh,Papum Pare,3.9,1.85,0.82,19.3,6.3,6.54,64.7,1.51,0.98,873,1941,10,Medium
07-02-2022,2022,6,2022-W06,Arunachal Pradesh,East Kameng,6,3.99,0.51,27.1,4.8,7.82,135.9,3.26,3.32,739,2921,20,High
07-02-2022,2022,6,2022-W06,Arunachal Pradesh,West Siang,0.9,1.53,0.56,27.5,7.27,7.88,287.2,3.55,2.16,1395,2962,23,High
07-02-2022,2022,6,2022-W06,Arunachal Pradesh,Tawang,10.4,1.77,0.66,26.9,6.44,6.57,280.7,1.52,1.68,797,2489,5,Medium
14-02-2022,2022,7,2022-W07,Assam,Kamrup Metro,21.3,5.37,0.63,25.9,1.12,7.69,249.5,14.21,1.04,1886,3470,38,High
14-02-2022,2022,7,2022-W07,Assam,Dibrugarh,2.5,8.37,0.36,22.6,4.69,6.99,382.3,22.18,1.4,1172,3000,23,High
14-02-2022,2022,7,2022-W07,Assam,Jorhat,4.2,5.45,0.54,33.2,0.63,6.94,363.5,11.08,2.02,1223,3253,24,High
14-02-2022,2022,7,2022-W07,Assam,Nagaon,5.3,6.92,0.56,21.6,2.61,7.14,183.8,25.05,3.62,1341,2596,27,High
14-02-2022,2022,7,2022-W07,Meghalaya,East Khasi Hills,9.2,1.28,0.78,18.9,5.28,7.05,113.8,3.66,0.63,518,0,52,High
14-02-2022,2022,7,2022-W07,Meghalaya,West Khasi Hills,12,0.5,0.24,17.4,8.16,7.76,33.9,1.66,3.18,389,970,0,Low
14-02-2022,2022,7,2022-W07,Meghalaya,Ri-Bhoi,5.5,3.29,0.49,13.6,8.53,6.78,114,2.27,3.45,565,1415,2,Medium
14-02-2022,2022,7,2022-W07,Meghalaya,South West Garo Hills,4,2.69,0.54,17.1,4.65,7.8,217.9,1.85,4.27,303,1348,0,Low
14-02-2022,2022,7,2022-W07,Manipur,Imphal West,0.6,1.7,0.5,22.1,6.55,7.28,347.2,3.16,0.2,24,78,9,Medium
14-02-2022,2022,7,2022-W07,Manipur,Imphal East,11,1.13,0.57,20.3,7.63,7.27,288.4,3.68,1.23,26,75,6,Medium
14-02-2022,2022,7,2022-W07,Manipur,Churachandpur,1.7,1.79,0.55,18,6.46,7.23,459.3,3.83,0.85,19,83,5,Medium
14-02-2022,2022,7,2022-W07,Manipur,Thoubal,6.8,1.32,0.6,27.4,7.29,7.06,476.2,2.91,0.01,17,63,0,Low
14-02-2022,2022,7,2022-W07,Mizoram,Aizawl,2.1,2.64,0.61,24.9,4.96,6.36,237.2,1.69,0.35,1721,1727,34,High
